Store,Date,Sales,Store_Size,Num_Employees,Returns_Pct,Num_Customers,Pct_On_Sale,Marketing,Near_Xmas,Near_BlackFriday,Holiday,DestinationEvent,Pct_Promotional,Econ_ChangeGDP,EconJobsChange,AnnualizedCPI 
Lancaster,08/21/12,68365.63,18800,24,0.14,215,10.57,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID156.7884,0,0,No,No,0.047435984,,,
Lancaster,08/22/12,67632.06,18800,23,0.52,215,10.83,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID129.5648,0,0,No,No,0.047435984,,,
Lancaster,08/23/12,74571.65,18800,45,0.5,242,7.61,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID27.6862,0,0,No,No,0.047435984,,,
Lancaster,08/24/12,76234.56,18800,48,0.18,328,12.17,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID79.4708,0,0,No,No,0.047435984,,,
Lancaster,08/25/12,86607.25,18800,59,0.98,441,9.17,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID23.4466,0,0,No,No,0.047435984,,1250.0,
Lancaster,08/26/12,70637.19,18800,44,0.9,312,13.99,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID204.7023,0,0,No,No,0.047338066,,,
Lancaster,08/27/12,70511.4,18800,20,0.58,210,8.81,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID202.6381,0,0,No,No,0.047338066,,,
Lancaster,08/28/12,72487.48,18800,18,0.48,210,10.09,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID179.9924,0,0,No,No,0.047338066,,,
Lancaster,08/29/12,68445.4,18800,36,0.43,177,10.27,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID182.6228,0,0,No,No,0.047338066,,,
Lancaster,08/30/12,71173.97,18800,51,0.69,183,9.55,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID143.8049,0,0,No,No,0.047338066,,,
Lancaster,08/31/12,78418.44,18800,53,0.36,280,8.68,August In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign ID205.6679,0,0,No,No,0.047338066,,,
Lancaster,09/01/12,84424.76,18800,46,0.91,441,12.11,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID7.2333,0,0,No,No,0.047338066,,-250.0,0.058781839
Lancaster,09/02/12,83719.63,18800,40,1.13,382,10.25,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID1.4763,0,0,No,No,0.049866712,,,
Lancaster,09/03/12,82564.42,18800,19,0.64,387,9.24,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID19.367,0,0,No,No,0.049866712,,,
Lancaster,09/04/12,63680.45,18800,37,0.18,151,7.64,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID30.5005,0,0,No,No,0.049866712,,,
Lancaster,09/05/12,65142.91,18800,29,0.61,140,7.65,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID24.7132,0,0,No,No,0.049866712,,,
Lancaster,09/06/12,71308.51,18800,48,1.02,188,6.49,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID32.0763,0,0,No,No,0.049866712,,,
Lancaster,09/07/12,70569.46,18800,36,0.61,215,7.03,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID0.9547,0,0,No,No,0.049866712,,,
Lancaster,09/08/12,80575.93,18800,27,0.84,290,6.4,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID57.0426,0,0,No,No,0.049866712,,6250.0,
Lancaster,09/09/12,75854.04,18800,44,0.35,231,6.14,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID58.764,0,0,No,No,0.056375383,,,
Lancaster,09/10/12,102546.14,18800,46,0.49,527,7.74,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID50.796,0,0,Yes,Yes,0.056375383,,,
Lancaster,09/11/12,128243.42,18800,52,0.63,602,5.54,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID1.7572,0,0,Yes,Yes,0.056375383,,,
Lancaster,09/12/12,107029.63,18800,77,0.15,586,8.07,September In Store Credit Card Signup Discount; Back to School Mailer and Billboard Campaign; Labor Day Sales Event Campaign ID76.0011,0,0,Yes,Yes,0.056375383,,,
Lancaster,09/13/12,69659.31,18800,33,0.66,199,8.6,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID68.8791,0,0,No,No,0.056375383,,,
Lancaster,09/14/12,69700.32,18800,34,0.5,220,7.87,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID65.8381,0,0,No,No,0.056375383,,,
Lancaster,09/15/12,86772.27,18800,54,0.54,317,8.91,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID55.4812,0,0,No,No,0.056375383,,3750.0,
Lancaster,09/16/12,72853.21,18800,33,0.71,231,6.67,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID111.1316,0,0,No,No,0.055513385,,,
Lancaster,09/17/12,70118.41,18800,18,0.55,156,5.47,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID143.4009,0,0,No,No,0.055513385,,,
Lancaster,09/18/12,69359.2,18800,20,0.37,140,7.85,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID106.9381,0,0,No,No,0.055513385,,,
Lancaster,09/19/12,64896.56,18800,22,0.28,140,5.71,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID136.9457,0,0,No,No,0.055513385,,,
Lancaster,09/20/12,68519.04,18800,54,0.85,194,8.9,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID135.4624,0,0,No,No,0.055513385,,,
Lancaster,09/21/12,73731.06,18800,48,0.78,237,8.98,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID118.1285,0,0,No,No,0.055513385,,,
Lancaster,09/22/12,85216.98,18800,39,1.31,376,6.35,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID135.8954,0,0,No,No,0.055513385,,0.0,
Lancaster,09/23/12,70955.83,18800,48,0.1,274,9.83,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID124.7216,0,0,No,No,0.052236858,,,
Lancaster,09/24/12,63730.87,18800,24,0.26,151,9.17,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID63.0754,0,0,No,No,0.052236858,,,
Lancaster,09/25/12,69794.98,18800,32,0.42,134,7.73,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID2.1624,0,0,No,No,0.052236858,,,
Lancaster,09/26/12,66656.17,18800,36,0.08,151,11.11,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID136.3216,0,0,No,No,0.052236858,,,
Lancaster,09/27/12,66114.77,18800,42,0.66,167,6.37,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID216.578,0,0,No,No,0.052236858,,,
Lancaster,09/28/12,74445.33,18800,46,0.5,231,9.32,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID217.1346,0,0,No,No,0.052236858,,,
Lancaster,09/29/12,85008.36,18800,59,0.61,371,8.6,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID260.4503,0,0,No,No,0.052236858,,1000.0,
Lancaster,09/30/12,72836.39,18800,41,1.07,231,10.22,Fall In Store Credit Card Signup Discount; Summer Clearance Email Campaign; Fall Product Roll Out Email Campaign ID177.3285,0,0,No,No,0.050737496,,,
Lancaster,10/01/12,63441.36,18800,24,0.67,129,9.2,October In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID9.85,0,0,No,No,0.050737496,0.1,,0.032845874
Lancaster,10/02/12,72438.02,18800,35,0.28,156,6.65,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID4.5868,0,0,No,No,0.050737496,,,
Lancaster,10/03/12,70040.31,18800,30,0.16,145,6.74,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID6.964,0,0,No,No,0.050737496,,,
Lancaster,10/04/12,69487.67,18800,42,0.22,194,11.04,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID22.347,0,0,No,No,0.050737496,,,
Lancaster,10/05/12,75616.88,18800,44,0.69,237,9.21,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID30.6805,0,0,No,No,0.050737496,,,
Lancaster,10/06/12,203240.58,18800,147,1.13,1559,8.34,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID46.1922,0,0,Yes,Yes,0.050737496,,-11250.0,
Lancaster,10/07/12,131394.65,18800,140,0.19,1011,9.32,In Store Credit Card Signup Discount; Fall Product Roll Out Email Campaign ID52.5675,0,0,Yes,Yes,0.052610438,,,
Lancaster,10/08/12,107650.91,18800,55,0.22,629,10.8,In Store Credit Card Signup Discount; ID52.5961,0,0,Yes,Yes,0.052610438,,,
Lancaster,10/09/12,64107.95,18800,26,0.43,129,8.02,In Store Credit Card Signup Discount; ID8.4204,0,0,No,No,0.052610438,,,
Lancaster,10/10/12,64169.07,18800,31,0.4,134,10.32,In Store Credit Card Signup Discount; ID25.1244,0,0,No,No,0.052610438,,,
Lancaster,10/11/12,71802.98,18800,43,0.17,188,7.55,In Store Credit Card Signup Discount; ID28.2364,0,0,No,No,0.052610438,,,
Lancaster,10/12/12,76641.31,18800,54,0.98,296,10.22,In Store Credit Card Signup Discount; ID60.064,0,0,No,No,0.052610438,,,
Lancaster,10/13/12,95999.54,18800,52,0.43,403,10.32,In Store Credit Card Signup Discount; ID51.665,0,0,No,No,0.052610438,,-1500.0,
Lancaster,10/14/12,81575.63,18800,45,0.79,285,6.87,In Store Credit Card Signup Discount; ID136.2014,0,0,No,No,0.052383315,,,
Lancaster,10/15/12,69148.17,18800,34,0.26,145,10.8,In Store Credit Card Signup Discount; ID3.3837,0,0,No,No,0.052383315,,,
Lancaster,10/16/12,73209.44,18800,27,0.56,172,7.07,In Store Credit Card Signup Discount; ID49.9124,0,0,No,No,0.052383315,,,
Lancaster,10/17/12,74375.34,18800,27,0.79,156,6.07,In Store Credit Card Signup Discount; ID161.5956,0,0,No,No,0.052383315,,,
Lancaster,10/18/12,72288.7,18800,67,0.33,183,12.26,In Store Credit Card Signup Discount; ID58.9709,0,0,No,No,0.052383315,,,
Lancaster,10/19/12,83227.04,18800,82,0.68,258,14.05,In Store Credit Card Signup Discount; ID21.0428,0,0,No,No,0.052383315,,,
Lancaster,10/20/12,104390.57,18800,82,0.83,484,14.63,In Store Credit Card Signup Discount; ID193.1042,0,0,No,No,0.052383315,,-500.0,
Lancaster,10/21/12,99185.22,18800,45,0.63,296,12.34,In Store Credit Card Signup Discount; ID184.46,0,0,No,No,0.047613858,,,
Lancaster,10/22/12,73017.91,18800,35,0.6,145,6.8,In Store Credit Card Signup Discount; ID203.9154,0,0,No,No,0.047613858,,,
Lancaster,10/23/12,77402.67,18800,26,0.53,177,8.84,In Store Credit Card Signup Discount; ID47.7087,0,0,No,No,0.047613858,,,
Lancaster,10/24/12,76406.89,18800,44,0.2,199,7.37,In Store Credit Card Signup Discount; ID76.9084,0,0,No,No,0.047613858,,,
Lancaster,10/25/12,87883.89,18800,50,0.31,188,6.25,In Store Credit Card Signup Discount; ID198.409,0,0,No,No,0.047613858,,,
Lancaster,10/26/12,87348.72,18800,65,0.84,242,7.75,In Store Credit Card Signup Discount; ID148.6645,0,0,No,No,0.047613858,,,
Lancaster,10/27/12,92595.24,18800,57,0.26,296,10.45,In Store Credit Card Signup Discount; ID200.0452,0,0,No,No,0.047613858,,-2750.0,
Lancaster,10/28/12,88580.21,18800,48,0.33,215,8.55,In Store Credit Card Signup Discount; ID162.0394,0,0,No,No,0.046630313,,,
Lancaster,10/29/12,79895.2,18800,33,0.45,134,9.8,In Store Credit Card Signup Discount; ID39.7967,0,0,No,No,0.046630313,,,
Lancaster,10/30/12,77415.08,18800,32,0.22,156,5.64,In Store Credit Card Signup Discount; ID243.0758,0,0,No,No,0.046630313,,,
Lancaster,10/31/12,85500.47,18800,36,0.22,194,6.23,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID6.7592,0,0,No,No,0.046630313,,,
Lancaster,11/01/12,87582.17,18800,40,0.51,188,10.31,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID6.4748,0,0,No,No,0.046630313,,,-0.019967039
Lancaster,11/02/12,66313.77,18800,61,0.09,290,5.46,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID19.3929,0,0,No,No,0.046630313,,,
Lancaster,11/03/12,104435.72,18800,49,0.58,409,6.38,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID19.3752,0,0,No,No,0.046630313,,4500.0,
Lancaster,11/04/12,98612.1,18800,44,1.05,306,9.72,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID39.1014,0,0,No,No,0.045138254,,,
Lancaster,11/05/12,84562.64,18800,20,0.21,145,8.6,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID32.5525,0,0,No,No,0.045138254,,,
Lancaster,11/06/12,83876.0,18800,26,0.33,145,9.58,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer ID15.9412,0,0,No,No,0.045138254,,,
Lancaster,11/07/12,84344.89,18800,40,0.54,167,10.57,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID24.261,0,0,No,No,0.045138254,,,
Lancaster,11/08/12,88005.85,18800,48,0.08,194,6.53,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID16.6085,0,0,No,No,0.045138254,,,
Lancaster,11/09/12,100587.16,18800,74,0.61,280,8.28,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID27.6835,0,0,No,No,0.045138254,,,
Lancaster,11/10/12,207387.05,18800,176,0.77,1661,10.18,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID53.6663,0,0,Yes,Yes,0.045138254,,14250.0,
Lancaster,11/11/12,155191.66,18800,214,0.55,1269,7.89,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID29.5373,0,0,Yes,Yes,0.04431034,,,
Lancaster,11/12/12,166293.83,18800,77,0.34,1118,9.11,In Store Credit Card Signup Discount; Verterns Door Walk in Sale Mailer; Black Friday Blitz ID124.1958,0,0,Yes,Yes,0.04431034,,,
Lancaster,11/13/12,86851.45,18800,33,0.84,167,6.45,In Store Credit Card Signup Discount; Black Friday Blitz ID5.9006,0,0,No,No,0.04431034,,,
Lancaster,11/14/12,85630.12,18800,48,0.36,177,7.95,In Store Credit Card Signup Discount; Black Friday Blitz ID31.707,0,0,No,No,0.04431034,,,
Lancaster,11/15/12,88343.8,18800,52,1.0,215,10.7,In Store Credit Card Signup Discount; Black Friday Blitz ID19.522,0,0,No,No,0.04431034,,,
Lancaster,11/16/12,100095.42,18800,96,0.85,317,14.53,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID98.3352,0,1,No,No,0.04431034,,,
Lancaster,11/17/12,159064.3,18800,101,1.22,564,19.24,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID65.0255,0,2,No,No,0.04431034,,7750.0,
Lancaster,11/18/12,113424.65,18800,90,0.74,414,14.42,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID27.6364,0,3,No,No,0.062555498,,,
Lancaster,11/19/12,100703.26,18800,43,0.51,280,8.53,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID22.0351,0,4,No,No,0.062555498,,,
Lancaster,11/20/12,94357.27,18800,38,0.69,290,14.24,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID198.0523,0,5,No,No,0.062555498,,,
Lancaster,11/21/12,111275.81,18800,53,0.51,317,13.66,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID111.9691,0,6,No,No,0.062555498,,,
Lancaster,11/22/12,100597.48,18800,36,0.11,462,14.64,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID97.9764,0,7,No,No,0.062555498,,,
Lancaster,11/23/12,303665.56,18800,137,1.99,2123,15.32,In Store Credit Card Signup Discount; Black Friday Blitz; TV commercial; radio spot ID129.1367,0,8,Yes,No,0.062555498,,,
Lancaster,11/24/12,132560.77,18800,85,0.98,581,15.82,In Store Credit Card Signup Discount; Christmas Email Campaign ID102.3516,0,7,No,No,0.062555498,,6250.0,
Lancaster,11/25/12,123942.63,18800,58,1.66,435,16.87,In Store Credit Card Signup Discount; Christmas Email Campaign ID86.175,1,6,No,No,0.063571718,,,
Lancaster,11/26/12,102609.13,18800,37,0.49,172,14.04,In Store Credit Card Signup Discount; Christmas Email Campaign ID112.6918,2,5,No,No,0.063571718,,,
Lancaster,11/27/12,92910.4,18800,26,0.48,161,10.28,In Store Credit Card Signup Discount; Christmas Email Campaign ID41.4879,3,4,No,No,0.063571718,,,
Lancaster,11/28/12,112787.56,18800,27,0.66,188,10.84,In Store Credit Card Signup Discount; Christmas Email Campaign ID246.3047,4,3,No,No,0.063571718,,,
Lancaster,11/29/12,119556.81,18800,44,1.43,188,10.03,In Store Credit Card Signup Discount; Christmas Email Campaign ID195.9829,5,2,No,No,0.063571718,,,
Lancaster,11/30/12,125835.93,18800,75,0.98,242,15.31,In Store Credit Card Signup Discount; Christmas Email Campaign ID42.0512,6,1,No,No,0.063571718,,,
Lancaster,12/01/12,145894.62,18800,73,1.06,527,10.62,In Store Credit Card Signup Discount; Christmas Email Campaign ID11.1156,7,0,No,No,0.063571718,,2500.0,-0.001452012
Lancaster,12/02/12,145901.23,18800,71,1.71,371,10.99,In Store Credit Card Signup Discount; Christmas Email Campaign ID11.8717,8,0,No,No,0.06899898,,,
Lancaster,12/03/12,117852.19,18800,35,0.59,183,14.26,In Store Credit Card Signup Discount; Christmas Email Campaign ID21.5443,9,0,No,No,0.06899898,,,
Lancaster,12/04/12,120580.48,18800,22,0.42,194,16.48,In Store Credit Card Signup Discount; Christmas Email Campaign ID13.2491,10,0,No,No,0.06899898,,,
Lancaster,12/05/12,124477.16,18800,32,0.97,237,15.27,In Store Credit Card Signup Discount; Christmas Email Campaign ID27.4057,11,0,No,No,0.06899898,,,
Lancaster,12/06/12,125404.56,18800,34,1.38,247,13.8,In Store Credit Card Signup Discount; Christmas Email Campaign ID29.9345,12,0,No,No,0.06899898,,,
Lancaster,12/07/12,142358.36,18800,63,0.99,317,12.79,In Store Credit Card Signup Discount; Christmas Email Campaign ID60.8058,13,0,No,No,0.06899898,,,
Lancaster,12/08/12,141394.35,18800,47,1.05,478,10.19,In Store Credit Card Signup Discount; Christmas Email Campaign ID61.1353,14,0,No,No,0.06899898,,-26000.0,
Lancaster,12/09/12,143900.11,18800,63,0.99,505,17.02,In Store Credit Card Signup Discount; Christmas Email Campaign ID15.8107,15,0,No,No,0.074430254,,,
Lancaster,12/10/12,125210.08,18800,31,0.66,220,12.27,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID29.6943,16,0,No,No,0.074430254,,,
Lancaster,12/11/12,139096.29,18800,31,0.87,247,12.56,In Store Credit Card Signup Discount; Christmas Email Campaign; Last minute Holiday Sales Commercial ID123.8746,17,0,No,No,0.074430254,,,
